# Historical planning weights only; canonical membership remains suites.tsv.
# Median VERIFY_TIMING seconds from successful FULL runs 35022305566, 35017913916, 34981392888.
tests/Yii2/yii2_preopening_http_001_test.php	12.025
tests/Yii2/yii2_preopening_lineage_001_test.php	17.324
tests/Yii2/yii2_preopening_routes_001_test.php	7.067
tests/Yii2/yii2_preopening_uncertain_commit_001_test.php	5.952
tests/Yii2/yii2_queue_readiness_001_test.php	6.914
tests/Yii2/yii2_selection_input_001_test.php	7.089
tests/Yii2/yii2_session_failure_001_test.php	2.364
tests/Yii2/yii2_user_access_001_test.php	2.992
tests/Yii2/yii2_user_access_concurrency_001_test.php	2.410
tests/Yii2/yii2_user_access_edges_001_test.php	3.335
tests/Yii2/yii2_workforce_sync_console_001_test.php	3.338
tests/Yii2/yii2_workforce_sync_db_001_test.php	1.201
